row_id,task_type,source_module,source_artifact_path,source_artifact_hash,model_id,dataset_id,domain_id,seed,trajectory_id,state_index,prediction_horizon,extraction_timestamp,builder_version,config_hash,outcome_semantics,failure_definition,label_source,label_available_at_runtime,true_class,predicted_class,prediction_correct,prediction_error,ood_score,uncertainty_score,drift_score,fused_risk,stress_robust_fused_risk,signal_disagreement,ood_drift_redundancy,stress_robustness,fault_sensitivity,memory_similarity,temporal_failure_probability,early_warning_state,has_ood,has_uncertainty,has_drift,has_fused_risk,has_memory,has_temporal,has_early_warning,has_ground_truth,is_censored,eventual_failure,failure_event_index,failure_within_horizon,states_remaining_before_failure
14bc0cc71f85dbbfd94ac961,TEMPORAL_GOVERNANCE,Modules_12_13_EarlyWarning,examples/sample_temporal_trajectory.csv,7120aaaf6df305220183e04d8365ce38dddbf592cd3b523a8e49b9386625bf8b,synthetic_degradation_v1,sample_temporal_trajectory,synthetic_degradation_trajectory,42,0,0,1,2026-09-02T20:45:00Z,1.2.0,62e10bc07ec9873f,CONTROLLED_FAILURE_EVENT,is_failure onset or future failure within K controlled_degradation_states,trajectory_ground_truth_sequence,False,,,,,0.105,0.1154,0.0347,0.104,0.104,0.03584339393652461,,,,,,NORMAL,True,True,True,True,False,False,False,True,False,1,6,0,6.0
2a8c2e80048e0b98e2e7e9ae,TEMPORAL_GOVERNANCE,Modules_12_13_EarlyWarning,examples/sample_temporal_trajectory.csv,7120aaaf6df305220183e04d8365ce38dddbf592cd3b523a8e49b9386625bf8b,synthetic_degradation_v1,sample_temporal_trajectory,synthetic_degradation_trajectory,42,0,0,2,2026-09-02T20:45:00Z,1.2.0,62e10bc07ec9873f,CONTROLLED_FAILURE_EVENT,is_failure onset or future failure within K controlled_degradation_states,trajectory_ground_truth_sequence,False,,,,,0.105,0.1154,0.0347,0.104,0.104,0.03584339393652461,,,,,,NORMAL,True,True,True,True,False,False,False,True,False,1,6,0,6.0
aadf185f8624ac9b5a483381,TEMPORAL_GOVERNANCE,Modules_12_13_EarlyWarning,examples/sample_temporal_trajectory.csv,7120aaaf6df305220183e04d8365ce38dddbf592cd3b523a8e49b9386625bf8b,synthetic_degradation_v1,sample_temporal_trajectory,synthetic_degradation_trajectory,42,0,0,3,2026-09-02T20:45:00Z,1.2.0,62e10bc07ec9873f,CONTROLLED_FAILURE_EVENT,is_failure onset or future failure within K controlled_degradation_states,trajectory_ground_truth_sequence,False,,,,,0.105,0.1154,0.0347,0.104,0.104,0.03584339393652461,,,,,,NORMAL,True,True,True,True,False,False,False,True,False,1,6,0,6.0
123c60a110424e6e101e5f02,TEMPORAL_GOVERNANCE,Modules_12_13_EarlyWarning,examples/sample_temporal_trajectory.csv,7120aaaf6df305220183e04d8365ce38dddbf592cd3b523a8e49b9386625bf8b,synthetic_degradation_v1,sample_temporal_trajectory,synthetic_degradation_trajectory,42,0,0,5,2026-09-02T20:45:00Z,1.2.0,62e10bc07ec9873f,CONTROLLED_FAILURE_EVENT,is_failure onset or future failure within K controlled_degradation_states,trajectory_ground_truth_sequence,False,,,,,0.105,0.1154,0.0347,0.104,0.104,0.03584339393652461,,,,,,NORMAL,True,True,True,True,False,False,False,True,False,1,6,0,6.0
1553328237d2a64b9641e773,TEMPORAL_GOVERNANCE,Modules_12_13_EarlyWarning,examples/sample_temporal_trajectory.csv,7120aaaf6df305220183e04d8365ce38dddbf592cd3b523a8e49b9386625bf8b,synthetic_degradation_v1,sample_temporal_trajectory,synthetic_degradation_trajectory,42,0,1,1,2026-09-02T20:45:00Z,1.2.0,62e10bc07ec9873f,CONTROLLED_FAILURE_EVENT,is_failure onset or future failure within K controlled_degradation_states,trajectory_ground_truth_sequence,False,,,,,0.1186,0.1353,0.0377,0.1485,0.1485,0.042621668980304686,,,,,,NORMAL,True,True,True,True,False,False,False,True,False,1,6,0,5.0
3c477ff3648ffd11bcb3795d,TEMPORAL_GOVERNANCE,Modules_12_13_EarlyWarning,examples/sample_temporal_trajectory.csv,7120aaaf6df305220183e04d8365ce38dddbf592cd3b523a8e49b9386625bf8b,synthetic_degradation_v1,sample_temporal_trajectory,synthetic_degradation_trajectory,42,0,1,2,2026-09-02T20:45:00Z,1.2.0,62e10bc07ec9873f,CONTROLLED_FAILURE_EVENT,is_failure onset or future failure within K controlled_degradation_states,trajectory_ground_truth_sequence,False,,,,,0.1186,0.1353,0.0377,0.1485,0.1485,0.042621668980304686,,,,,,NORMAL,True,True,True,True,False,False,False,True,False,1,6,0,5.0
4a1259ed35dfc2f5f65c9193,TEMPORAL_GOVERNANCE,Modules_12_13_EarlyWarning,examples/sample_temporal_trajectory.csv,7120aaaf6df305220183e04d8365ce38dddbf592cd3b523a8e49b9386625bf8b,synthetic_degradation_v1,sample_temporal_trajectory,synthetic_degradation_trajectory,42,0,1,3,2026-09-02T20:45:00Z,1.2.0,62e10bc07ec9873f,CONTROLLED_FAILURE_EVENT,is_failure onset or future failure within K controlled_degradation_states,trajectory_ground_truth_sequence,False,,,,,0.1186,0.1353,0.0377,0.1485,0.1485,0.042621668980304686,,,,,,NORMAL,True,True,True,True,False,False,False,True,False,1,6,0,5.0
974394022cb4572d584ed0a0,TEMPORAL_GOVERNANCE,Modules_12_13_EarlyWarning,examples/sample_temporal_trajectory.csv,7120aaaf6df305220183e04d8365ce38dddbf592cd3b523a8e49b9386625bf8b,synthetic_degradation_v1,sample_temporal_trajectory,synthetic_degradation_trajectory,42,0,1,5,2026-09-02T20:45:00Z,1.2.0,62e10bc07ec9873f,CONTROLLED_FAILURE_EVENT,is_failure onset or future failure within K controlled_degradation_states,trajectory_ground_truth_sequence,False,,,,,0.1186,0.1353,0.0377,0.1485,0.1485,0.042621668980304686,,,,,,NORMAL,True,True,True,True,False,False,False,True,False,1,6,1,5.0
f7ef15f4fe2d52b3244c28b6,TEMPORAL_GOVERNANCE,Modules_12_13_EarlyWarning,examples/sample_temporal_trajectory.csv,7120aaaf6df305220183e04d8365ce38dddbf592cd3b523a8e49b9386625bf8b,synthetic_degradation_v1,sample_temporal_trajectory,synthetic_degradation_trajectory,42,0,2,1,2026-09-02T20:45:00Z,1.2.0,62e10bc07ec9873f,CONTROLLED_FAILURE_EVENT,is_failure onset or future failure within K controlled_degradation_states,trajectory_ground_truth_sequence,False,,,,,0.1565,0.1624,0.0507,0.1499,0.1499,0.05132179524009917,,,,,,NORMAL,True,True,True,True,False,False,False,True,False,1,6,0,4.0
7ecbf089ded77f7797f1c61c,TEMPORAL_GOVERNANCE,Modules_12_13_EarlyWarning,examples/sample_temporal_trajectory.csv,7120aaaf6df305220183e04d8365ce38dddbf592cd3b523a8e49b9386625bf8b,synthetic_degradation_v1,sample_temporal_trajectory,synthetic_degradation_trajectory,42,0,2,2,2026-09-02T20:45:00Z,1.2.0,62e10bc07ec9873f,CONTROLLED_FAILURE_EVENT,is_failure onset or future failure within K controlled_degradation_states,trajectory_ground_truth_sequence,False,,,,,0.1565,0.1624,0.0507,0.1499,0.1499,0.05132179524009917,,,,,,NORMAL,True,True,True,True,False,False,False,True,False,1,6,0,4.0
