row_id,task_type,source_module,source_artifact_path,source_artifact_hash,model_id,dataset_id,domain_id,seed,trajectory_id,state_index,prediction_horizon,extraction_timestamp,builder_version,config_hash,outcome_semantics,failure_definition,label_source,label_available_at_runtime,true_class,predicted_class,prediction_correct,prediction_error,ood_score,uncertainty_score,drift_score,fused_risk,stress_robust_fused_risk,signal_disagreement,ood_drift_redundancy,stress_robustness,fault_sensitivity,memory_similarity,temporal_failure_probability,early_warning_state,has_ood,has_uncertainty,has_drift,has_fused_risk,has_memory,has_temporal,has_early_warning,has_ground_truth,is_censored,eventual_failure,failure_event_index,failure_within_horizon,states_remaining_before_failure
67eb94a0f942639ca6c7f62e,AUXILIARY_SIMULATED_SEQUENCE,Module_12_CrossDomain,sklearn_fixture,a8f87e9c543290360692566b136efc8d5d1d5ec80dab71bf0b939a065c4ac0ec,rf_breast_cancer_v1,breast_cancer_wisconsin,classification_breast_cancer,42,sim_unit_0,0,5,2026-09-02T20:45:00Z,1.1.0,51e186f20a1e7e28,SAMPLE_PREDICTION_ERROR,prediction_error == 1 when model prediction != true target,model_prediction_versus_ground_truth,False,0,0,True,0,1.0,0.15,0.08,0.575,0.575,0.41817061908587827,,,,,,NORMAL,True,True,True,True,False,False,False,True,False,,,,
9cf0fb8a61bf915ead9fd24b,AUXILIARY_SIMULATED_SEQUENCE,Module_12_CrossDomain,sklearn_fixture,a8f87e9c543290360692566b136efc8d5d1d5ec80dab71bf0b939a065c4ac0ec,rf_breast_cancer_v1,breast_cancer_wisconsin,classification_breast_cancer,42,sim_unit_0,1,5,2026-09-02T20:45:00Z,1.1.0,51e186f20a1e7e28,SAMPLE_PREDICTION_ERROR,prediction_error == 1 when model prediction != true target,model_prediction_versus_ground_truth,False,0,0,True,0,1.0,0.15,0.08,0.575,0.575,0.41817061908587827,,,,,,NORMAL,True,True,True,True,False,False,False,True,False,,,,
d5920e2a60f2ed96e9e4ae47,AUXILIARY_SIMULATED_SEQUENCE,Module_12_CrossDomain,sklearn_fixture,a8f87e9c543290360692566b136efc8d5d1d5ec80dab71bf0b939a065c4ac0ec,rf_breast_cancer_v1,breast_cancer_wisconsin,classification_breast_cancer,42,sim_unit_0,2,5,2026-09-02T20:45:00Z,1.1.0,51e186f20a1e7e28,SAMPLE_PREDICTION_ERROR,prediction_error == 1 when model prediction != true target,model_prediction_versus_ground_truth,False,0,0,True,0,1.0,0.15,0.08,0.575,0.575,0.41817061908587827,,,,,,NORMAL,True,True,True,True,False,False,False,True,False,,,,
cac231bc95d9288d6ebcd36f,AUXILIARY_SIMULATED_SEQUENCE,Module_12_CrossDomain,sklearn_fixture,a8f87e9c543290360692566b136efc8d5d1d5ec80dab71bf0b939a065c4ac0ec,rf_breast_cancer_v1,breast_cancer_wisconsin,classification_breast_cancer,42,sim_unit_0,3,5,2026-09-02T20:45:00Z,1.1.0,51e186f20a1e7e28,SAMPLE_PREDICTION_ERROR,prediction_error == 1 when model prediction != true target,model_prediction_versus_ground_truth,False,0,0,True,0,0.7682311429530115,0.15,0.08,0.4591155714765058,0.4591155714765058,0.3092593036860448,,,,,,NORMAL,True,True,True,True,False,False,False,True,False,,,,
409753e4559f5f13b00100af,AUXILIARY_SIMULATED_SEQUENCE,Module_12_CrossDomain,sklearn_fixture,a8f87e9c543290360692566b136efc8d5d1d5ec80dab71bf0b939a065c4ac0ec,rf_breast_cancer_v1,breast_cancer_wisconsin,classification_breast_cancer,42,sim_unit_0,4,5,2026-09-02T20:45:00Z,1.1.0,51e186f20a1e7e28,SAMPLE_PREDICTION_ERROR,prediction_error == 1 when model prediction != true target,model_prediction_versus_ground_truth,False,0,0,True,0,1.0,0.15,0.08,0.575,0.575,0.41817061908587827,,,,,,NORMAL,True,True,True,True,False,False,False,True,False,,,,
470b72ffd2a12722649b804c,AUXILIARY_SIMULATED_SEQUENCE,Module_12_CrossDomain,sklearn_fixture,a8f87e9c543290360692566b136efc8d5d1d5ec80dab71bf0b939a065c4ac0ec,rf_breast_cancer_v1,breast_cancer_wisconsin,classification_breast_cancer,42,sim_unit_0,5,5,2026-09-02T20:45:00Z,1.1.0,51e186f20a1e7e28,SAMPLE_PREDICTION_ERROR,prediction_error == 1 when model prediction != true target,model_prediction_versus_ground_truth,False,0,0,True,0,0.47595452363587015,0.15,0.08,0.31297726181793506,0.31297726181793506,0.1725386707914734,,,,,,NORMAL,True,True,True,True,False,False,False,True,False,,,,
4b7af36825f7977a06f765d5,AUXILIARY_SIMULATED_SEQUENCE,Module_12_CrossDomain,sklearn_fixture,a8f87e9c543290360692566b136efc8d5d1d5ec80dab71bf0b939a065c4ac0ec,rf_breast_cancer_v1,breast_cancer_wisconsin,classification_breast_cancer,42,sim_unit_0,6,5,2026-09-02T20:45:00Z,1.1.0,51e186f20a1e7e28,SAMPLE_PREDICTION_ERROR,prediction_error == 1 when model prediction != true target,model_prediction_versus_ground_truth,False,0,0,True,0,1.0,0.15,0.08,0.575,0.575,0.41817061908587827,,,,,,NORMAL,True,True,True,True,False,False,False,True,False,,,,
562d4e43098c260bf40ee0fb,AUXILIARY_SIMULATED_SEQUENCE,Module_12_CrossDomain,sklearn_fixture,a8f87e9c543290360692566b136efc8d5d1d5ec80dab71bf0b939a065c4ac0ec,rf_breast_cancer_v1,breast_cancer_wisconsin,classification_breast_cancer,42,sim_unit_0,7,5,2026-09-02T20:45:00Z,1.1.0,51e186f20a1e7e28,SAMPLE_PREDICTION_ERROR,prediction_error == 1 when model prediction != true target,model_prediction_versus_ground_truth,False,0,0,True,0,0.11841225146150239,0.15,0.08,0.1342061257307512,0.1342061257307512,0.02862261522346165,,,,,,NORMAL,True,True,True,True,False,False,False,True,False,,,,
b70f38eb7a262bd09e35d8bc,AUXILIARY_SIMULATED_SEQUENCE,Module_12_CrossDomain,sklearn_fixture,a8f87e9c543290360692566b136efc8d5d1d5ec80dab71bf0b939a065c4ac0ec,rf_breast_cancer_v1,breast_cancer_wisconsin,classification_breast_cancer,42,sim_unit_0,8,5,2026-09-02T20:45:00Z,1.1.0,51e186f20a1e7e28,SAMPLE_PREDICTION_ERROR,prediction_error == 1 when model prediction != true target,model_prediction_versus_ground_truth,False,0,0,True,0,0.31988448419467785,0.15,0.08,0.23494224209733894,0.23494224209733894,0.10072255828508903,,,,,,NORMAL,True,True,True,True,False,False,False,True,False,,,,
a9693148b640af5360e44c1e,AUXILIARY_SIMULATED_SEQUENCE,Module_12_CrossDomain,sklearn_fixture,a8f87e9c543290360692566b136efc8d5d1d5ec80dab71bf0b939a065c4ac0ec,rf_breast_cancer_v1,breast_cancer_wisconsin,classification_breast_cancer,42,sim_unit_0,9,5,2026-09-02T20:45:00Z,1.1.0,51e186f20a1e7e28,SAMPLE_PREDICTION_ERROR,prediction_error == 1 when model prediction != true target,model_prediction_versus_ground_truth,False,0,0,True,0,0.47311688655512074,0.15,0.08,0.3115584432775604,0.3115584432775604,0.1712196149432608,,,,,,NORMAL,True,True,True,True,False,False,False,True,False,,,,
d32eae07c40fd9310d38fae0,AUXILIARY_SIMULATED_SEQUENCE,Module_12_CrossDomain,sklearn_fixture,a8f87e9c543290360692566b136efc8d5d1d5ec80dab71bf0b939a065c4ac0ec,rf_breast_cancer_v1,breast_cancer_wisconsin,classification_breast_cancer,42,sim_unit_0,10,5,2026-09-02T20:45:00Z,1.1.0,51e186f20a1e7e28,SAMPLE_PREDICTION_ERROR,prediction_error == 1 when model prediction != true target,model_prediction_versus_ground_truth,False,0,0,True,0,0.537081914191504,0.15,0.08,0.343540957095752,0.343540957095752,0.20101306883305103,,,,,,NORMAL,True,True,True,True,False,False,False,True,False,,,,
